101,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234524.427233_rgb.jpg,3990,5896,8918,6129,9094,1,-1,false_positive,1
102,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234525.496639_rgb.jpg,3991,5875,8125,6039,8314,1,-1,false_positive,1
103,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234525.496639_rgb.jpg,3991,5734,7984,5897,8155,1,-1,false_positive,1
104,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234527.637213_rgb.jpg,3993,5568,2604,5782,2913,1,-1,false_positive,1
105,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234532.989485_rgb.jpg,3998,2319,6020,2508,6177,1,-1,false_positive,1
106,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234534.060215_rgb.jpg,3999,287,6047,472,6212,1,-1,false_positive,1
107,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234642.861819_rgb.jpg,4063,2678,2768,2889,2977,1,-1,false_positive,1
108,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234730.319674_rgb.jpg,4107,5661,6909,5777,6962,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
109,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234730.319674_rgb.jpg,4107,5509,6900,5591,7002,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
110,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234812.485996_rgb.jpg,4146,9396,2083,9575,2304,1,-1,false_positive,1
111,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234837.475251_rgb.jpg,4169,9192,7369,9269,7461,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
112,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_234906.825815_rgb.jpg,4196,8186,4814,8245,4926,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive,(trk-atr) flag interesting
113,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235027.862534_rgb.jpg,4271,6500,4347,6644,4520,1,-1,bearded_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
114,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235209.145988_rgb.jpg,4304,7531,7121,7670,7308,1,-1,false_positive,1
115,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235329.503566_rgb.jpg,4380,5244,6545,5410,6823,1,-1,false_positive,1
116,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235348.478461_rgb.jpg,4398,4086,5485,4258,5779,1,-1,false_positive,1
117,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235359.010047_rgb.jpg,4408,3506,8726,3642,8904,1,-1,bearded_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
118,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235412.681272_rgb.jpg,4421,9404,2212,9591,2398,1,-1,false_positive,1
119,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235510.366431_rgb.jpg,4476,7292,4256,7435,4489,1,-1,false_positive,1
120,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235516.637015_rgb.jpg,4482,7237,9438,7425,9683,1,-1,off_frame,1
121,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235520.817476_rgb.jpg,4486,3792,2139,3975,2416,1,-1,false_positive,1
122,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235607.858249_rgb.jpg,4531,1816,1278,2014,1526,1,-1,false_positive,1
123,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235608.902636_rgb.jpg,4532,2099,10367,2294,10587,1,-1,off_frame,1
124,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235613.079322_rgb.jpg,4536,7617,3083,7801,3253,1,-1,false_positive,1
125,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235634.977183_rgb.jpg,4557,5892,5980,6127,6144,1,-1,false_positive,1
126,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235708.393151_rgb.jpg,4589,6207,6664,6384,6873,1,-1,false_positive,1
127,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235806.126388_rgb.jpg,4644,4160,1920,4325,2084,1,-1,false_positive,1
128,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235824.037101_rgb.jpg,4661,6449,3818,6638,4140,1,-1,false_positive,1
129,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235922.222881_rgb.jpg,4716,11905,5851,12087,6114,1,-1,false_positive,1
130,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235940.285037_rgb.jpg,4733,6529,6686,6699,6851,1,-1,false_positive,1
131,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250513_235943.472753_rgb.jpg,4736,1780,9292,1975,9477,1,-1,false_positive,1
132,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000008.973694_rgb.jpg,4760,6709,3689,6865,3868,1,-1,false_positive,1
133,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000008.973694_rgb.jpg,4760,6933,5992,7114,6227,1,-1,false_positive,1
134,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000022.835078_rgb.jpg,4773,6400,3653,6580,3820,1,-1,false_positive,1
135,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000046.292947_rgb.jpg,4795,4680,4550,4857,4783,1,-1,false_positive,1
136,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000131.106349_rgb.jpg,4837,1555,7590,1676,7645,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
137,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000151.412132_rgb.jpg,4856,10708,1173,10939,1442,1,-1,false_positive,1
138,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000152.482641_rgb.jpg,4857,10892,10223,11126,10456,1,-1,off_frame,1
139,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000153.553107_rgb.jpg,4858,3223,2886,3524,3085,1,-1,false_positive,1
140,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000153.553107_rgb.jpg,4858,10239,2514,10495,2692,1,-1,false_positive,1
141,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000158.898602_rgb.jpg,4863,5663,9622,5866,9904,1,-1,off_frame,1
142,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000203.170288_rgb.jpg,4867,11986,5780,12095,6056,1,-1,false_positive,1
143,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000212.804326_rgb.jpg,4876,5288,926,5508,1117,1,-1,false_positive,1
144,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000212.804326_rgb.jpg,4876,5467,822,5628,951,1,-1,false_positive,1
145,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000312.689763_rgb.jpg,4932,5864,1083,6053,1335,1,-1,false_positive,1
146,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000328.691665_rgb.jpg,4947,1634,4241,1827,4426,1,-1,false_positive,1
147,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000359.641200_rgb.jpg,4976,4898,1055,5105,1251,1,-1,false_positive,1
148,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000401.777132_rgb.jpg,4978,10029,1499,10217,1673,1,-1,false_positive,1
149,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000403.912962_rgb.jpg,4980,479,1523,659,1686,1,-1,false_positive,1
150,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000404.981230_rgb.jpg,4981,721,6525,972,6716,1,-1,false_positive,1
151,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000407.118504_rgb.jpg,4983,9796,4358,9956,4573,1,-1,false_positive,1
152,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000407.118504_rgb.jpg,4983,7206,2796,7362,3002,1,-1,false_positive,1
153,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000439.207227_rgb.jpg,5013,6369,4877,6565,5051,1,-1,false_positive,1
154,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000442.415107_rgb.jpg,5016,592,5928,779,6129,1,-1,false_positive,1
155,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000519.830358_rgb.jpg,5051,4941,4876,5019,4961,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
156,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000519.830358_rgb.jpg,5051,7483,5567,7544,5670,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive,(trk-atr) flag representative
157,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000526.252579_rgb.jpg,5057,7395,851,7474,1055,1,-1,bearded_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
158,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000527.321604_rgb.jpg,5058,7598,9970,7786,10243,1,-1,off_frame,1
159,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_rgb.jpg,5059,5440,7647,5598,7856,1,-1,false_positive,1
160,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_rgb.jpg,5059,5294,7835,5494,7983,1,-1,false_positive,1
161,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_rgb.jpg,5059,5181,7678,5392,7850,1,-1,false_positive,1
162,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_rgb.jpg,5059,5156,7696,5353,7864,1,-1,false_positive,1
163,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000528.390590_rgb.jpg,5059,5338,7821,5539,7972,1,-1,false_positive,1
164,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000532.677661_rgb.jpg,5063,4189,5519,4403,5751,1,-1,false_positive,1
165,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000541.254234_rgb.jpg,5071,9308,7958,9518,8132,1,-1,false_positive,1
166,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000542.326220_rgb.jpg,5072,701,4082,893,4271,1,-1,false_positive,1
167,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000600.516813_rgb.jpg,5089,9849,1176,10059,1405,1,-1,false_positive,1
168,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000601.585944_rgb.jpg,5090,10083,10242,10312,10466,1,-1,off_frame,1
169,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000626.288516_rgb.jpg,5113,226,8671,428,8863,1,-1,false_positive,1
170,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000627.380182_rgb.jpg,5114,8511,4098,8610,4172,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
171,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000707.213471_rgb.jpg,5150,11868,4915,12061,5123,1,-1,false_positive,1
172,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000708.318059_rgb.jpg,5151,11921,5929,12090,6101,1,-1,false_positive,1
173,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000724.882184_rgb.jpg,5166,11398,5045,11616,5265,1,-1,false_positive,1
174,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000727.092617_rgb.jpg,5168,7781,3957,7940,4154,1,-1,false_positive,1
175,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000727.092617_rgb.jpg,5168,7213,3463,7406,3735,1,-1,false_positive,1
176,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000755.805438_rgb.jpg,5194,11348,902,11415,997,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence likely
177,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000756.912447_rgb.jpg,5195,11325,10013,11500,10186,1,-1,off_frame,1
178,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000802.443144_rgb.jpg,5200,10405,1541,10547,1708,1,-1,false_positive,1
179,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000807.969314_rgb.jpg,5205,2080,6651,2278,6838,1,-1,false_positive,1
180,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000816.819890_rgb.jpg,5213,10954,932,11080,985,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
181,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000816.819890_rgb.jpg,5213,10743,905,10843,954,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
182,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000816.819890_rgb.jpg,5213,11000,774,11076,871,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
183,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000817.926021_rgb.jpg,5214,10828,10001,11025,10160,1,-1,off_frame,1
184,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000817.926021_rgb.jpg,5214,10635,9965,10824,10134,1,-1,off_frame,1
185,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000817.926021_rgb.jpg,5214,10859,9854,11046,10037,1,-1,off_frame,1
186,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000908.812299_rgb.jpg,5260,940,8750,1174,8943,1,-1,false_positive,1
187,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000935.355201_rgb.jpg,5284,1445,4742,1610,4930,1,-1,false_positive,1
188,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000950.820204_rgb.jpg,5298,11587,2540,11660,2640,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence likely
189,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_000955.241770_rgb.jpg,5302,7759,7945,7950,8140,1,-1,false_positive,1
190,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001009.612401_rgb.jpg,5315,5974,886,6154,1067,1,-1,false_positive,1
191,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001010.718306_rgb.jpg,5316,5906,10026,6079,10183,1,-1,off_frame,1
192,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001018.463737_rgb.jpg,5323,3691,2635,3945,2852,1,-1,false_positive,1
193,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001029.538965_rgb.jpg,5333,8870,6973,9066,7144,1,-1,false_positive,1
194,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001048.363502_rgb.jpg,5350,7780,2896,7995,3064,1,-1,false_positive,1
195,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001049.469991_rgb.jpg,5351,10415,8928,10695,9154,1,-1,false_positive,1
196,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001050.576236_rgb.jpg,5352,1299,8286,1496,8519,1,-1,false_positive,1
197,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001102.748114_rgb.jpg,5363,6797,6124,6999,6333,1,-1,false_positive,1
198,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001106.063177_rgb.jpg,5366,8786,7774,8903,7850,1,-1,ringed_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
199,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001108.272748_rgb.jpg,5368,8905,6978,8980,7198,1,-1,bearded_seal,1,(trk-atr) age_class nonpup,(trk-atr) age_class_confidence positive,(trk-atr) species_confidence positive
200,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001117.108942_rgb.jpg,5376,6708,5378,6944,5563,1,-1,false_positive,1
201,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001118.213232_rgb.jpg,5377,1330,6238,1523,6434,1,-1,false_positive,1
202,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001119.317557_rgb.jpg,5378,10023,2568,10325,2768,1,-1,false_positive,1
203,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001119.317557_rgb.jpg,5378,1754,7052,1981,7218,1,-1,false_positive,1
204,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001125.943758_rgb.jpg,5384,11806,9657,12045,9820,1,-1,off_frame,1
205,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001129.259001_rgb.jpg,5387,4506,1011,4698,1196,1,-1,false_positive,1
206,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001136.948528_rgb.jpg,5394,9823,2419,10057,2625,1,-1,false_positive,1
207,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001141.347117_rgb.jpg,5398,-59,7468,108,7682,1,-1,false_positive,1
208,\\akc0ss-n086\NMML_Polar_Imagery_4\Surveys_IceSeals_2025\fl223\images_30deg_N68RF\center_view\ice_seals_2025_fl223_C_20250514_001141.347117_rgb.jpg,5398,734,3855,975,4073,1,-1,false_positive,1
