# 1: Detection or Track-id,  2: Video or Image Identifier,  3: Unique Frame Identifier,  4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),  8: Detection or Length Confidence,  9: Target Length (0 or -1 if invalid),  10-11+: Repeated Species, Confidence Pairs or Attributes
# Written on: Wed May 13 14:30:05 2026   by: write_object_track_set_viame_csv
114,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235338.995261_ir.tif,4388,472.504,230.066,476.212,235.624,1,0,animal,1
115,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235338.995261_ir.tif,4388,545.703,275.191,550.035,279.126,1,0,animal,1
116,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235341.102799_ir.tif,4390,319.463,0.119994,323.22,4.0778,1,0,animal,1
117,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235342.155685_ir.tif,4391,403.644,407.538,409.218,417.133,1,0,animal,1
118,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235342.155685_ir.tif,4391,331.998,409.89,337.353,419.444,1,0,animal_duplicate,1
119,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235437.900254_ir.tif,4444,69.809,304.263,80.633,315.062,1,0,false_positive,1
120,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235500.962873_ir.tif,4466,214.644,180.971,219.228,186.401,1,0,animal,1
121,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235520.817476_ir.tif,4485,574.264,124.511,578.475,129.583,1,0,animal,1
122,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235602.639040_ir.tif,4525,440.916,468.124,449.597,478.276,1,0,false_positive,1
123,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235607.858249_ir.tif,4530,323.218,-0.0666465,330.344,6.07868,1,0,animal,1
124,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235608.902636_ir.tif,4531,327.707,416.64,334.846,423.408,1,0,animal_duplicate,1
125,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235615.166435_ir.tif,4537,279.396,59.395,290.001,69.62,1,0,false_positive,1
126,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235622.463624_ir.tif,4544,96.052,126.161,106.71,140.013,1,0,false_positive,1
127,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235655.870032_ir.tif,4576,474.226,268.53,484.466,282.716,1,0,false_positive,1
128,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235752.457622_ir.tif,4630,280.909,254.256,289.898,262.363,1,0,false_positive,1
129,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250513_235950.906224_ir.tif,4742,576.119,85.435,585.341,93.328,1,0,false_positive,1
130,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000010.038542_ir.tif,4760,96.655,12.651,106.075,22.242,1,0,false_positive,1
131,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000037.761713_ir.tif,4786,72.5235,227.772,77.7759,231.944,1,0,animal,1
132,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000109.769392_ir.tif,4816,242.943,201.346,247.823,205.876,1,0,animal,1
133,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000125.774436_ir.tif,4831,144.039,68.08,156.293,80.382,1,0,false_positive,1
134,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000156.762350_ir.tif,4860,322.947,332.922,329.025,338.028,1,0,animal,1
135,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000253.467025_ir.tif,4913,51.338,46.952,61.829,57.081,1,0,false_positive,1
136,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000254.536348_ir.tif,4914,50.811,420.24,61.402,429.756,1,0,false_positive,1
137,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000319.094261_ir.tif,4937,84.955,443.922,95.482,456.181,1,0,false_positive,1
138,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000326.560533_ir.tif,4944,455.632,37.176,464.952,50.096,1,0,false_positive,1
139,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000327.626354_ir.tif,4945,458.054,471.497,467.956,484.781,1,0,off_frame,1
140,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000354.298823_ir.tif,4970,28.32,225.162,39.529,243.554,1,0,false_positive,1
141,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000356.435576_ir.tif,4972,301.538,117.325,310.878,126.775,1,0,false_positive,1
142,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000402.844980_ir.tif,4978,633.457,251.241,640,262.47,1,0,off_frame,1
143,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000404.981230_ir.tif,4980,569.849,191.8,581.058,203.571,1,0,false_positive,1
144,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000421.014810_ir.tif,4995,611.248,266.51,623.635,275.546,1,0,animal,1
145,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000517.685046_ir.tif,5048,120.57,356.283,127.134,362.422,1,0,animal,1
146,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000602.655167_ir.tif,5090,167.014,90.336,176.637,101.667,1,0,false_positive,1
147,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000607.996524_ir.tif,5095,168.757,173.924,180.043,188.111,1,0,false_positive,1
148,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000650.617949_ir.tif,5134,153.031,307.201,158.077,310.316,1,0,animal,1
149,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000713.843677_ir.tif,5155,194.235,183.818,199.152,189.387,1,0,animal,1
150,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000805.758279_ir.tif,5202,242.268,287.337,245.845,292.828,1,0,animal,1
151,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000816.819890_ir.tif,5212,554.574,97.9877,565.952,107.777,1,0,animal,1
152,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000817.926021_ir.tif,5213,524.419,108.232,529.484,115.592,1,0,animal,1
153,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000824.559357_ir.tif,5219,313.706,179.804,318.102,186.665,1,0,animal,1
154,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000907.704610_ir.tif,5258,66.2994,350.961,73.2004,360.221,1,0,animal,1
155,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000951.925828_ir.tif,5298,312.79,369.128,322.364,383.918,1,0,false_positive,1
156,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_000959.662055_ir.tif,5305,157.013,270.872,165.15,278.163,1,0,false_positive,1
157,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001005.188811_ir.tif,5310,173.899,130.513,184.288,139.896,1,0,false_positive,1
158,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001032.861668_ir.tif,5335,507.187,249.773,515.624,260.649,1,0,animal,1
159,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001032.861668_ir.tif,5335,556.154,276.801,566.712,284.192,1,0,animal,1
160,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001039.508891_ir.tif,5341,467.004,280.448,473.168,291.151,1,0,animal,1
161,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001052.789132_ir.tif,5353,207.262,148.372,212.231,153.819,1,0,animal,1
162,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001103.853560_ir.tif,5363,82.5713,310.917,90.1647,320.225,1,0,animal,1
163,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001113.796664_ir.tif,5372,630.148,77.002,640,89.105,1,0,false_positive,1
164,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001122.629599_ir.tif,5380,288.313,318.322,298.554,329.763,1,0,false_positive,1
165,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001127.049807_ir.tif,5384,291.146,486.264,302.468,495.927,1,0,off_frame,1
166,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001130.361470_ir.tif,5387,223.367,111.36,226.759,115.79,1,0,animal,1
167,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001131.462157_ir.tif,5388,156.219,304.461,169.463,315.125,1,0,false_positive,1
168,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001131.462157_ir.tif,5388,225.319,448.724,229.117,453.365,1,0,animal_duplicate,1
169,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001133.658989_ir.tif,5390,398.77,454.725,408.893,470.185,1,0,false_positive,1
170,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001145.743925_ir.tif,5401,231.883,204.412,241.011,219.212,1,0,false_positive,1
171,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001149.040326_ir.tif,5404,438.106,218.595,449.042,229.543,1,0,false_positive,1
172,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001149.040326_ir.tif,5404,440.12,223.812,451.124,235.951,1,0,false_positive,1
173,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001206.471714_ir.tif,5420,236.33,286.045,246.494,296.113,1,0,false_positive,1
174,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001209.721374_ir.tif,5423,67.674,244.223,77.949,254.651,1,0,false_positive,1
175,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001211.887332_ir.tif,5425,629.007,378.731,639.465,389.144,1,0,false_positive,1
176,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001212.969578_ir.tif,5426,182.988,57.628,194.291,68.225,1,0,false_positive,1
177,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001216.214535_ir.tif,5429,135.862,207.844,145.643,220.465,1,0,false_positive,1
178,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001217.295202_ir.tif,5430,177.588,292.735,189.581,307.072,1,0,false_positive,1
179,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001218.374891_ir.tif,5431,542.483,63.74,554.102,75.616,1,0,false_positive,1
180,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001218.374891_ir.tif,5431,540.214,64.363,553.939,77.217,1,0,false_positive,1
181,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001226.994226_ir.tif,5439,218.365,233.34,230.562,245.618,1,0,false_positive,1
182,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001231.301295_ir.tif,5443,527.292,359.768,536.671,369.141,1,0,false_positive,1
183,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001239.883866_ir.tif,5451,232.354,42.324,242.524,54.166,1,0,false_positive,1
184,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001248.450081_ir.tif,5459,472.222,350.852,482.818,360.307,1,0,false_positive,1
185,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001250.590132_ir.tif,5461,582.694,204.591,593.353,218.192,1,0,false_positive,1
186,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001311.988527_ir.tif,5481,477.447,249.239,490.51,259.148,1,0,false_positive,1
187,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001323.728244_ir.tif,5492,473.389,32.397,486.949,44.333,1,0,false_positive,1
188,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001324.795511_ir.tif,5493,457.298,471.841,470.071,483.528,1,0,off_frame,1
189,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001326.927741_ir.tif,5495,113.83,315.558,128.332,331.316,1,0,false_positive,1
190,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001326.927741_ir.tif,5495,89.945,366.054,100.728,380.046,1,0,false_positive,1
191,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001336.536206_ir.tif,5504,591.545,314.234,603.329,333.267,1,0,false_positive,1
192,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001337.605210_ir.tif,5505,504.087,126.395,515.623,137.935,1,0,false_positive,1
193,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001338.674118_ir.tif,5506,460.775,295.83,472.933,305.862,1,0,false_positive,1
194,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001342.948962_ir.tif,5510,76.384,150.754,86.757,162.073,1,0,false_positive,1
195,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001342.948962_ir.tif,5510,75.026,149.563,87.801,163.262,1,0,false_positive,1
196,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001350.441668_ir.tif,5517,246.161,94.558,258.046,105.708,1,0,false_positive,1
197,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001351.513334_ir.tif,5518,274.001,487.257,285.609,500.755,1,0,off_frame,1
198,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001353.653774_ir.tif,5520,63.364,249.053,76.963,259.698,1,0,false_positive,1
199,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001353.653774_ir.tif,5520,140.032,83.36,151.2,94.728,1,0,false_positive,1
200,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001354.722177_ir.tif,5521,393.898,3.747,403.461,13.994,1,0,false_positive,1
201,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001354.722177_ir.tif,5521,392.713,2.899,404.807,15.162,1,0,false_positive,1
202,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001355.789625_ir.tif,5522,379.615,432.176,389.674,443.501,1,0,false_positive,1
203,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001355.789625_ir.tif,5522,375.437,431.999,389.502,444.94,1,0,false_positive,1
204,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001356.856610_ir.tif,5523,379.352,353.252,391.625,364.302,1,0,false_positive,1
205,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001356.856610_ir.tif,5523,382.397,354.817,396.561,365.081,1,0,false_positive,1
206,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001356.856610_ir.tif,5523,385.319,355.979,397.408,365.431,1,0,false_positive,1
207,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001400.056608_ir.tif,5526,260.189,276.541,269.486,287.04,1,0,false_positive,1
208,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001400.056608_ir.tif,5526,106.514,269.362,117.294,282.755,1,0,false_positive,1
209,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001410.734038_ir.tif,5536,286.784,156.752,297.64,171.191,1,0,false_positive,1
210,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001410.734038_ir.tif,5536,566.716,293.707,576.843,304.001,1,0,false_positive,1
211,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001410.734038_ir.tif,5536,248.292,200.587,261.3,216.392,1,0,false_positive,1
212,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001413.937297_ir.tif,5539,316.572,136.502,326.567,150.578,1,0,false_positive,1
213,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001415.004406_ir.tif,5540,216.208,147.287,228.489,163.74,1,0,false_positive,1
214,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001416.071491_ir.tif,5541,234.061,289.727,246.045,306.853,1,0,false_positive,1
215,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001418.205884_ir.tif,5543,284.273,94.7329,290.257,107.337,1,0,animal,1
216,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001419.272850_ir.tif,5544,271.905,504.807,283.288,512,1,0,off_frame,1
217,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,116.42,40.328,127.763,60.315,1,0,false_positive,1
218,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,117.686,37.002,131.447,60.055,1,0,false_positive,1
219,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,119.739,34.026,133.122,54.031,1,0,false_positive,1
220,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001425.668890_ir.tif,5550,114.935,43.379,127.045,61.462,1,0,false_positive,1
221,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001426.734257_ir.tif,5551,107.492,424.387,121.375,445.231,1,0,false_positive,1
222,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001426.734257_ir.tif,5551,105.963,428.317,118.044,446.348,1,0,false_positive,1
223,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001428.865154_ir.tif,5553,224.578,96.964,234.594,107.287,1,0,false_positive,1
224,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001428.865154_ir.tif,5553,228.682,85.023,238.619,94.285,1,0,false_positive,1
225,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001442.732058_ir.tif,5566,173.43,204.039,183.088,215.436,1,0,false_positive,1
226,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001445.935383_ir.tif,5569,205.105,35.159,216.59,48.093,1,0,false_positive,1
227,//akc0ss-n086/NMML_Polar_Imagery_4/Surveys_IceSeals_2025/fl223/images_30deg_N68RF/left_view/ice_seals_2025_fl223_L_20250514_001447.004069_ir.tif,5570,607.249,322.929,615.681,332.871,1,0,false_positive,1
